TIM_DAY,CONVERTED_CRD_CONS_PERS_LOAN,CONS_CRD_ORIG_FLAG,CRD_PROP_TNA_MAX,CONS_CRD_QTY_EVER,CONS_CRD_QTY_L30D,CONS_CRD_QTY_L90D,CONS_CRD_QTY_L180D,CONS_CRD_FIRST_ORIG_DATE,CONS_CRD_FIRST_AMT_USD,CONS_CRD_LAST_ORIG_DATE,CONS_CRD_LAST_AMT_USD,CONS_CRD_LAST_REMAINING_CAPITAL_USD,CONS_CRD_ACTIVE_FLAG,CRD_RISK_ANALYSIS_RATING_ID,CRD_RISK_ANALYSIS_SCORE,TOTAL_AMOUNT_ACCOUNT_MP,SCORE_BUREAU_1,RENDA_BUREAU,CONS_PROP_AVAILABLE_AMOUNT_USD,CONS_CRD_ON_QTY_EVER,SCORE_BUREAU_BOAVISTA,CUS_ACT_CRED_CARD_QTY,CUS_ACT_CRED_CARD_PREMIUM_QTY,CUS_ACT_CRED_CARD_GOLD_QTY,CUS_ACT_CRED_CARD_CLASSIC_QTY,CUS_BUYER_TGMV_USD_EVER,CUS_BUYER_TGMV_USD_L30D,CUS_BUYER_TGMV_USD_L60D,CUS_BUYER_TGMV_USD_L90D,CUS_BUYER_TGMV_QTY_ORDERS_EVER,CUS_BUYER_TGMV_QTY_ORDERS_L30D,CUS_BUYER_TGMV_QTY_ORDERS_L60D,CUS_BUYER_TGMV_QTY_ORDERS_L90D,CUS_BUYER_TGMV_QTY_ITEMS_EVER,CUS_BUYER_TGMV_QTY_ITEMS_L30D,CUS_BUYER_TGMV_QTY_ITEMS_L60D,CUS_BUYER_TGMV_QTY_ITEMS_L90D
25/03/2024,TRUE,TRUE,84,59,8,18,28,24/08/2020,19.96,24/03/2024,20.18,20.18,TRUE,A,500,0.19,722,1750,153.49,39,538,2,0,0,1,3104.6,47.81,252.67,584.86,115,4,12,20,126,4,12,22
25/03/2024,TRUE,TRUE,66,59,1,3,5,15/03/2021,22.85,24/03/2024,13.71,13.71,TRUE,A,500,0,444,5700,0.05,16,545,8,1,2,1,4023.31,21.25,21.25,21.25,89,2,2,2,98,2,2,2
25/03/2024,TRUE,TRUE,45,58,8,17,21,04/07/2021,15.03,23/03/2024,30.22,30.22,TRUE,A,500,153.02,708,11200,872.87,31,567,10,4,1,1,13139.07,478.76,1757.38,2253.55,489,13,44,62,542,15,46,73
25/03/2024,FALSE,TRUE,66,58,1,5,5,14/01/2021,34.38,13/03/2024,50.44,,FALSE,B,511,1.52,590,2100,74.15,12,511,4,1,1,1,4735.78,36.06,155.56,212.37,180,1,5,6,191,1,6,7
25/03/2024,TRUE,TRUE,54,57,2,4,5,30/11/2018,104.21,24/03/2024,204.23,204.23,TRUE,A,500,7.92,692,8050,62.15,45,573,2,0,0,1,2318.19,15.07,15.07,37.83,102,1,1,3,116,1,1,3
25/03/2024,TRUE,TRUE,84,57,5,6,13,17/11/2021,2.75,21/03/2024,30.35,30.35,TRUE,A,500,0.54,593,1600,158.86,3,531,7,1,2,1,2808.88,322.57,322.57,322.57,65,14,14,14,70,17,17,17
25/03/2024,TRUE,TRUE,66,57,4,12,20,14/07/2022,5.59,24/03/2024,01.01,01.01,TRUE,A,581,574.86,593,2200,37.08,4,581,2,0,0,1,4731.67,50.15,50.15,439.91,174,1,1,4,183,1,1,4
25/03/2024,TRUE,TRUE,54,57,5,8,11,21/08/2020,12.38,18/03/2024,66.42,66.42,TRUE,A,500,82.67,622,5900,309.2,22,691,1,0,0,1,5931.03,396.6,396.6,434.32,211,7,7,10,244,9,9,13
25/03/2024,TRUE,TRUE,54,57,7,11,17,16/05/2021,46.78,24/03/2024,20.15,20.15,TRUE,A,500,806.65,446,4850,2.85,7,560,3,0,1,1,3598.83,136.4,163.54,170.15,121,3,4,5,124,3,4,5
25/03/2024,TRUE,TRUE,81,56,11,19,28,18/11/2021,10.61,22/03/2024,37.34,37.34,TRUE,A,500,795.14,593,8400,0.07,17,544,4,0,2,1,2564.61,0,50.54,97.27,168,0,3,7,201,0,3,7
25/03/2024,TRUE,TRUE,66,55,3,7,12,12/11/2020,14.51,24/03/2024,10.15,10.15,TRUE,A,500,10.11,831,2000,472.89,17,651,3,0,1,1,2483.68,25.97,25.97,227.65,50,1,1,2,53,1,1,2
25/03/2024,TRUE,TRUE,69,55,4,7,17,23/08/2020,11.82,24/03/2024,60.51,60.51,TRUE,A,500,0.79,819,1950,24.98,41,720,1,0,0,1,2919.49,62.93,140.39,159.34,100,5,8,10,103,5,8,10
25/03/2024,TRUE,TRUE,69,55,2,6,13,27/08/2021,8.44,24/03/2024,245.14,245.14,TRUE,A,500,57.42,855,1700,23.45,34,577,2,0,0,1,8330.44,150.1,246.39,540.89,243,9,14,20,306,9,17,23
25/03/2024,TRUE,TRUE,66,55,1,8,14,29/08/2021,32.66,23/03/2024,4.84,4.84,TRUE,A,500,16.57,575,2450,145.25,2,555,4,0,2,1,2532.39,0,166.74,228.02,75,0,1,5,78,0,1,5
25/03/2024,TRUE,TRUE,93,55,1,6,15,30/04/2021,12.5,27/02/2024,650.74,362.83,TRUE,A,500,218.55,813,6850,450.08,18,460,6,0,4,1,9783.08,9.6,58.45,254.18,457,1,5,11,550,2,6,14
25/03/2024,TRUE,TRUE,84,55,2,3,6,7/11/2020,23.77,24/03/2024,49.13,49.13,TRUE,A,500,0.77,573,2700,0.97,49,435,3,0,1,1,3879.1,104.41,276.32,276.32,247,7,14,14,267,9,17,17
25/03/2024,TRUE,TRUE,66,55,9,22,39,25/11/2020,65.55,24/03/2024,20.29,20.29,TRUE,A,500,0,642,3650,208.43,8,511,5,2,0,1,4975.8,103.81,266.18,501.71,166,3,7,13,184,3,8,15
25/03/2024,TRUE,TRUE,93,55,3,9,19,20/10/2021,19.96,12/03/2024,30.41,22.8,TRUE,A,500,0.87,751,7200,859.35,35,574,4,1,1,1,4022.52,140.62,224.01,314.53,89,2,4,6,110,2,4,7
25/03/2024,TRUE,TRUE,96,54,8,13,20,25/03/2022,17.72,23/03/2024,14.15,14.15,TRUE,E,578,1.4,506,2050,40,49,552,5,1,1,1,3713.73,102.83,405.03,605.54,126,8,14,21,134,8,14,21
25/03/2024,TRUE,TRUE,66,54,15,20,23,03/09/2021,20.08,22/03/2024,10.14,10.14,TRUE,E,393,35.7,884,4900,41.53,12,576,2,0,1,1,3571.38,0,0,0,135,0,0,0,163,0,0,0
25/03/2024,TRUE,TRUE,84,54,1,6,10,17/06/2020,8.57,01/03/2024,13.12,13.12,TRUE,E,535,67.97,589,3750,826.7,22,535,5,0,1,1,2387.67,133.71,239.96,269.68,90,2,8,10,245,6,14,17
25/03/2024,TRUE,TRUE,54,54,3,10,15,27/09/2019,13.92,12/03/2024,46.47,46.47,TRUE,B,490,1051.8,823,5450,368.57,50,554,5,1,2,1,11666.42,160.89,257.68,509.14,385,3,7,14,419,3,7,14
25/03/2024,TRUE,TRUE,84,54,0,1,2,29/07/2020,22.75,06/02/2024,9.92,,FALSE,A,500,9.46,568,1250,627.29,43,610,7,2,1,1,12910.86,61.04,140.42,140.42,236,1,6,6,284,1,7,7
25/03/2024,TRUE,TRUE,81,54,2,4,7,18/03/2021,14.76,24/03/2024,17.07,17.07,TRUE,A,500,0,566,3250,63.64,48,512,4,0,2,1,2015.08,15.79,15.79,44.12,77,2,2,3,78,2,2,3
25/03/2024,TRUE,TRUE,45,53,1,2,5,26/08/2021,18.63,05/03/2024,27.59,27.59,TRUE,A,500,39.23,623,15450,17.62,6,612,5,2,0,1,4176.27,552.49,831.98,1161.71,106,6,14,22,112,6,14,22
25/03/2024,TRUE,TRUE,96,53,1,5,10,10/07/2020,18.87,06/03/2024,91.9,91.9,TRUE,A,500,0,593,1600,0.08,25,566,6,1,2,1,2431.1,27.44,27.44,43.45,131,2,2,3,145,2,2,3
25/03/2024,TRUE,TRUE,96,53,5,11,15,06/05/2021,10.09,21/03/2024,20.12,10.32,TRUE,A,500,12.46,588,1800,137.64,10,552,2,0,0,1,2143.89,68.84,68.84,68.84,40,3,3,3,40,3,3,3
25/03/2024,TRUE,TRUE,69,53,4,14,16,08/08/2021,6.72,24/03/2024,5.25,5.25,TRUE,B,565,40.19,911,2700,31.86,3,570,2,0,1,1,6808.36,116.8,143.54,384.36,158,3,4,10,175,4,5,14
25/03/2024,TRUE,TRUE,96,53,2,4,11,13/11/2020,29.41,08/03/2024,122.36,122.36,TRUE,A,500,1093.66,498,1750,38.39,35,541,3,0,1,1,3960.44,6.55,167.35,195.21,153,1,10,12,161,1,10,12
25/03/2024,TRUE,TRUE,96,53,3,9,17,21/06/2021,22.36,04/03/2024,8.74,4.56,TRUE,A,500,409.7,546,2900,261.25,3,548,3,0,1,1,2395.94,37.09,265.1,282.86,76,3,4,5,78,3,4,5
25/03/2024,TRUE,TRUE,84,53,2,6,7,16/05/2021,9.71,21/03/2024,30.21,30.21,TRUE,A,500,0,593,2350,87.79,34,558,5,0,3,1,2415.84,55.21,55.21,139.15,129,2,2,9,137,2,2,11
25/03/2024,TRUE,TRUE,66,53,0,2,7,02/07/2021,57.97,29/12/2023,95.67,,FALSE,A,500,0,800,4050,314.45,12,612,7,3,1,1,2281.91,0,0,0,149,0,0,0,171,0,0,0
25/03/2024,TRUE,TRUE,45,52,0,4,6,14/09/2020,26.22,15/02/2024,1182.24,,FALSE,A,500,0.25,782,8950,1172.42,5,567,6,0,2,1,5224.92,0,68.76,68.76,163,0,2,2,179,0,2,2
25/03/2024,TRUE,TRUE,84,52,0,6,7,1/10/2020,15.05,05/02/2024,54.19,,FALSE,A,500,0,593,4150,312.64,26,501,3,1,0,1,6178.89,38.76,556,556,123,1,12,12,144,1,12,12
25/03/2024,TRUE,TRUE,84,52,0,0,3,14/11/2020,24.13,19/12/2023,32.49,,FALSE,A,500,04.03,582,4600,384.79,27,578,6,1,1,1,3368.08,0,19.88,193.61,218,0,3,8,289,0,3,8
25/03/2024,TRUE,TRUE,66,52,1,3,6,21/11/2020,112.14,15/03/2024,303.25,303.25,TRUE,E,91,581.25,804,4300,20.42,27,632,9,3,1,1,6592.58,111.56,285.54,322.8,215,5,16,19,278,5,16,19
25/03/2024,TRUE,TRUE,45,52,2,6,12,25/08/2020,37.06,22/03/2024,14.65,14.65,TRUE,A,500,0,925,22600,1644.84,47,576,2,1,0,1,21605.84,1055.28,1931.24,2481.78,251,9,19,26,371,15,31,40
25/03/2024,TRUE,TRUE,96,52,0,0,1,02/04/2019,25.8,12/11/2023,311.41,227,TRUE,A,500,0,725,1750,67.94,39,550,3,1,1,1,3370.83,68.03,68.03,68.03,108,1,1,1,133,1,1,1
25/03/2024,TRUE,TRUE,66,52,0,1,1,19/03/2020,101.76,09/02/2024,303.59,,FALSE,A,500,64.39,710,4650,535.1,40,564,3,0,1,1,9182.33,274.02,351.02,530.1,279,9,10,15,314,12,14,23
25/03/2024,TRUE,TRUE,96,51,4,7,17,30/09/2021,12.81,06/03/2024,93.19,93.19,TRUE,E,607,2220.26,502,3000,0.12,7,650,2,0,0,1,2481.05,51.91,51.91,132.05,92,3,3,6,105,3,3,7
25/03/2024,TRUE,TRUE,28.8,51,22,24,24,08/04/2022,127.34,05/03/2024,03.05,,FALSE,A,500,1.89,922,4400,440.91,0,585,4,0,1,1,11863.04,161.43,442.88,462.89,347,3,19,20,413,3,22,23
25/03/2024,TRUE,TRUE,81,51,4,14,23,02/02/2023,19.91,19/03/2024,20.12,20.12,TRUE,A,500,281.03,593,3350,20.37,0,528,5,1,2,1,2281.07,27.12,97.87,144.74,69,2,4,6,75,2,4,6
25/03/2024,TRUE,TRUE,66,51,2,2,19,17/03/2019,56.86,12/03/2024,10.11,10.11,TRUE,E,557,107.12,596,3200,260.54,13,593,8,0,3,1,4091.05,417.39,662.87,703.29,163,15,26,29,172,16,28,31
25/03/2024,TRUE,TRUE,96,51,3,7,7,15/09/2021,5.95,08/03/2024,20.83,20.83,TRUE,A,500,0,547,4200,253.88,5,362,10,2,4,1,6073.55,110.64,826.04,826.04,156,8,13,13,163,8,14,14
25/03/2024,TRUE,TRUE,84,51,2,3,5,20/03/2019,113.42,03/03/2024,12.16,,FALSE,A,500,0.93,593,2700,39.68,20,613,3,1,1,1,11589.71,36.42,340.58,413.97,141,1,3,4,147,1,4,5
25/03/2024,TRUE,TRUE,66,51,2,4,6,22/02/2019,90.67,24/03/2024,161.23,161.23,TRUE,C,679,1100,762,2200,274.7,9,695,4,0,1,1,19693.78,154.8,205.13,205.13,158,1,2,2,170,1,2,2
25/03/2024,TRUE,TRUE,54,50,1,2,5,25/08/2020,25.02,28/02/2024,81.18,,FALSE,A,500,0,870,3750,180.37,35,584,3,0,1,1,2955.56,348.31,684.82,853.05,155,15,26,32,157,15,26,32
25/03/2024,TRUE,TRUE,96,50,2,4,10,20/07/2020,21.27,20/03/2024,110.02,110.02,TRUE,A,500,130.16,726,2100,15,2,548,8,3,2,1,5903.75,225.82,323.89,323.89,138,2,5,5,192,2,5,5
25/03/2024,TRUE,TRUE,84,50,1,2,5,13/04/2021,27.56,08/03/2024,245.37,245.37,TRUE,A,500,102.8,524,2200,18.35,40,537,3,0,1,1,3052.21,64.81,64.81,111.68,137,4,4,6,146,4,4,6
25/03/2024,TRUE,TRUE,69,50,0,2,4,24/11/2020,4.63,12/02/2024,07.08,,FALSE,A,500,0,727,1600,20.04,37,522,4,0,0,1,2827.41,96.43,96.43,130.94,132,8,8,11,148,10,10,14
25/03/2024,TRUE,TRUE,69,50,2,6,13,11/01/2022,23.04,24/03/2024,91.14,91.14,TRUE,A,500,5.17,865,1250,3.76,20,635,3,1,0,1,6512.69,157.25,271.52,294.5,192,8,12,14,212,8,14,17
25/03/2024,TRUE,TRUE,96,49,5,10,16,02/03/2022,37.72,22/03/2024,15.94,15.94,TRUE,A,500,183.64,578,3700,239.86,41,644,8,3,2,1,3631.72,134.06,311.16,377.81,72,5,8,10,76,5,8,10
25/03/2024,TRUE,TRUE,81,49,1,5,7,6/11/2021,63.39,23/03/2024,60.53,60.53,TRUE,A,500,0,474,2850,82.53,2,633,2,0,0,1,4152.81,35.16,35.16,35.16,65,3,3,3,68,3,3,3
25/03/2024,TRUE,TRUE,66,49,5,8,19,20/08/2021,26,24/03/2024,17.14,17.14,TRUE,A,500,0,883,7550,408.18,41,517,3,0,1,1,2932.37,74.13,177.87,598.44,67,4,8,10,82,4,9,12
25/03/2024,TRUE,TRUE,69,49,9,20,25,10/12/2019,15.77,24/03/2024,172.29,172.29,TRUE,A,500,12.02,743,1500,0.04,29,502,4,0,0,1,2061.74,0,16.14,45.85,51,0,1,2,52,0,2,3
25/03/2024,TRUE,TRUE,54,49,0,0,0,1/10/2020,25.08,17/07/2023,25.51,11.04,TRUE,A,500,131.31,782,7800,75.77,43,672,4,1,1,1,6441.9,1140.94,1250.17,1427.45,183,3,4,9,230,4,5,10
25/03/2024,TRUE,TRUE,96,49,2,4,10,13/04/2021,53.11,24/03/2024,20.15,20.15,TRUE,E,566,0,742,2700,494.34,5,566,2,0,0,1,4991.59,65.06,181.66,265.58,117,3,7,10,126,3,8,11
25/03/2024,TRUE,TRUE,96,48,1,5,11,18/09/2021,42.61,10/03/2024,91.99,85.87,TRUE,E,547,1.33,723,2350,146.04,15,546,4,0,1,1,2276.91,0,7.47,44.41,190,0,1,7,192,0,1,7
25/03/2024,TRUE,TRUE,54,48,1,6,12,30/06/2020,11.03,23/03/2024,40.45,40.45,TRUE,A,500,0,828,6150,36.88,9,501,2,0,1,1,5550.44,0,148.26,168.65,220,0,2,3,285,0,2,3
25/03/2024,TRUE,TRUE,69,48,1,3,8,28/07/2021,36.94,23/02/2024,14.85,,FALSE,A,500,770.04,767,3550,540.2,31,536,9,0,4,1,3282.69,26.28,59.52,59.52,279,2,5,5,363,2,5,5
25/03/2024,TRUE,TRUE,45,48,0,0,3,12/06/2021,13.56,4/11/2023,706.34,259.3,TRUE,A,500,3.83,868,11350,1061.22,46,756,6,1,1,1,7827.47,460.6,943.48,1209.11,260,10,27,33,315,16,33,40
25/03/2024,TRUE,TRUE,96,48,4,6,16,18/07/2020,27.85,19/03/2024,15.86,15.86,TRUE,A,500,0,588,4150,67.11,29,572,4,0,2,1,2396.42,113.07,139.32,200.01,107,9,11,15,124,9,12,16
25/03/2024,TRUE,TRUE,84,48,2,4,9,29/11/2021,128.46,24/03/2024,69.92,69.92,TRUE,A,500,0.65,541,3450,0.03,43,621,3,0,0,1,2014.4,78.54,85.57,85.57,52,1,2,2,66,6,7,7
25/03/2024,TRUE,TRUE,96,48,0,2,7,22/02/2020,252.82,09/01/2024,51.62,,FALSE,A,500,0,630,6200,2855.88,14,482,3,0,1,1,31319.58,484.78,2044.81,2332.43,319,4,14,17,410,10,20,23
25/03/2024,TRUE,TRUE,28.8,48,4,9,14,25/06/2020,29.52,24/03/2024,30.62,30.62,TRUE,A,500,601.16,588,6300,113.12,12,506,3,0,1,1,6140.73,37.31,37.31,171.22,163,3,3,6,187,3,3,6
25/03/2024,TRUE,TRUE,81,48,2,5,13,13/10/2021,127.78,19/03/2024,50.14,50.14,TRUE,A,500,84.92,476,5400,460.95,3,565,2,0,1,1,10026.29,128.63,252.21,268.71,266,4,12,13,319,4,12,13
25/03/2024,TRUE,TRUE,84,48,2,7,21,27/06/2022,21.33,18/03/2024,30.18,30.18,TRUE,C,582,5283.86,593,5250,40.08,3,550,6,1,0,1,2598.92,43.88,84.08,273.26,94,6,8,21,117,6,8,21
25/03/2024,TRUE,TRUE,66,47,7,22,34,3/12/2020,21.43,23/03/2024,61.48,61.48,TRUE,A,500,0.14,769,2050,1542.18,3,618,2,0,0,1,3160.42,21.59,64.93,64.93,102,1,5,5,114,1,6,6
25/03/2024,TRUE,TRUE,96,47,2,5,10,19/10/2020,16.51,24/03/2024,272.36,272.36,TRUE,A,500,3.89,906,8100,24.05,2,515,3,0,2,1,3489.11,0,108.41,108.41,68,0,5,5,80,0,5,5
25/03/2024,TRUE,TRUE,69,47,0,2,10,30/12/2021,7.62,19/02/2024,50.65,26.49,TRUE,A,500,1.21,635,1800,254.37,17,618,2,0,0,1,4001.07,64.2,80.83,158.6,390,8,11,22,397,8,11,22
25/03/2024,TRUE,TRUE,54,47,2,4,8,10/01/2021,15.9,08/03/2024,54.99,54.99,TRUE,A,500,0,671,4700,46.09,3,506,3,0,1,1,3946.78,73.74,168.24,168.24,124,3,9,9,152,5,19,19
25/03/2024,TRUE,TRUE,66,47,1,4,9,21/04/2019,67.36,09/03/2024,80.93,80.93,TRUE,A,606,387.78,882,4400,741.99,9,520,3,0,1,1,11102.73,69.8,69.8,215.89,145,3,3,7,191,5,5,12
25/03/2024,TRUE,TRUE,66,47,8,18,23,31/07/2019,14.57,24/03/2024,02.01,02.01,TRUE,A,500,0.66,784,2850,508.13,25,661,4,1,1,1,5193,217.08,217.08,217.08,149,1,1,1,236,1,1,1
25/03/2024,FALSE,TRUE,66,46,2,4,8,29/11/2021,24.84,15/03/2024,242.67,242.67,TRUE,B,593,14.33,739,3300,60.12,16,664,5,0,1,1,2262.9,516.73,526.27,713.73,61,5,6,11,71,7,8,13
25/03/2024,TRUE,TRUE,66,46,1,2,8,10/12/2020,39.76,04/03/2024,34.7,34.7,TRUE,A,500,0,889,2500,348.38,22,540,7,1,3,1,3545.18,31.02,72.89,103.05,319,3,9,12,524,3,9,12
25/03/2024,TRUE,TRUE,96,46,2,6,12,24/01/2021,12.94,14/03/2024,8.89,8.89,TRUE,A,500,87.31,825,4450,172.57,14,531,3,0,0,1,3533.7,197.33,213.97,394.76,134,11,13,18,136,11,13,18
25/03/2024,TRUE,TRUE,66,46,3,10,22,24/10/2022,77.47,15/03/2024,40.44,40.44,TRUE,A,500,5.49,860,2700,156.08,0,588,4,0,1,1,2825.85,0,95.8,165,92,0,3,7,97,0,3,7
25/03/2024,TRUE,TRUE,54,46,2,8,15,8/11/2022,15.66,05/03/2024,163.5,135.14,TRUE,A,500,0.01,726,5500,182.77,35,585,16,4,4,1,10424.34,67.98,172.98,212.59,279,4,12,15,377,4,12,15
25/03/2024,TRUE,TRUE,84,46,7,19,35,30/03/2023,7.78,19/03/2024,26.15,,FALSE,A,500,0.22,570,5600,100.21,0,590,3,0,0,1,4393.2,35.99,72.1,200.77,149,2,4,8,170,2,4,8
25/03/2024,TRUE,TRUE,93,46,0,2,6,08/07/2020,23.05,07/02/2024,205.16,191.79,TRUE,E,667,0.22,733,4450,563.45,33,667,3,0,1,1,7035.03,285.21,351.17,395.74,230,4,10,12,264,4,10,13
25/03/2024,TRUE,TRUE,81,46,0,13,19,05/09/2022,39.44,20/02/2024,20.38,,FALSE,A,500,4.29,556,31600,264.54,40,510,15,5,1,1,61474.27,916.56,3673.2,3918.14,343,13,32,37,695,19,68,78
25/03/2024,TRUE,TRUE,96,45,2,5,8,25/09/2019,50.19,07/03/2024,21.66,16.46,TRUE,A,500,0,683,3200,49.56,17,541,3,0,0,1,4518.02,95.98,155.01,155.01,90,6,8,8,90,6,8,8
25/03/2024,TRUE,TRUE,54,45,1,4,17,04/09/2020,89.85,03/03/2024,304.82,304.82,TRUE,A,500,98.15,889,6500,1096.48,1,600,2,0,0,1,2675.94,399.39,399.39,431.06,27,4,4,5,27,4,4,5
25/03/2024,TRUE,TRUE,84,45,8,18,31,21/12/2022,53.77,24/03/2024,97.59,97.59,TRUE,A,500,0.39,433,9600,112.26,31,507,7,2,2,1,3969.63,210.55,317.72,653.26,146,10,15,32,170,12,17,35
25/03/2024,TRUE,TRUE,96,45,1,3,6,16/05/2021,33.32,23/02/2024,114.85,100.25,TRUE,A,500,0.31,505,3250,14.26,20,506,4,0,0,1,3131.72,10.08,38.26,308.91,153,1,4,17,172,1,4,19
25/03/2024,TRUE,TRUE,69,45,1,6,8,01/01/2021,10.67,27/02/2024,20.2,,FALSE,B,580,927.77,677,1750,221.5,11,580,7,3,2,1,11129.83,627.35,1385.74,1677.55,171,10,21,25,185,10,23,27
25/03/2024,TRUE,TRUE,66,45,1,3,4,18/03/2021,43.83,17/03/2024,74.89,74.89,TRUE,A,500,0.09,658,5050,366.35,5,567,3,0,1,1,3478.59,74.5,133.29,255.64,112,1,3,8,113,1,3,8
25/03/2024,TRUE,TRUE,84,45,2,5,5,18/02/2020,32.04,18/03/2024,30.23,30.23,TRUE,A,500,0,462,3200,483.53,11,516,2,0,0,1,2627.78,0,125.8,212.01,46,0,2,3,47,0,2,3
25/03/2024,FALSE,TRUE,66,45,3,6,9,02/04/2019,104.21,24/03/2024,121.08,121.08,TRUE,B,742,32.63,894,2650,244.56,6,742,4,1,0,1,5753.01,12.66,12.66,12.66,151,1,1,1,186,1,1,1
25/03/2024,TRUE,TRUE,66,45,1,4,8,27/01/2021,10.8,24/03/2024,24.33,24.33,TRUE,B,683,1544.22,884,4450,100.37,27,683,9,3,4,1,4862.11,139.92,492.23,876.76,304,5,20,54,353,8,27,73
25/03/2024,TRUE,TRUE,45,45,0,2,5,05/09/2020,7.72,14/02/2024,56.84,42.88,TRUE,A,500,0,844,11700,1277.12,11,584,3,0,2,1,4421.2,46.01,120.57,120.57,73,1,2,2,75,1,2,2
25/03/2024,TRUE,TRUE,54,44,4,9,9,19/04/2022,6.46,24/03/2024,16.13,16.13,TRUE,A,500,900.41,709,5350,206.42,0,514,3,0,2,1,4187.02,0,37.85,146.12,145,0,1,5,155,0,1,5
25/03/2024,TRUE,TRUE,54,44,1,3,5,10/04/2019,36.69,24/02/2024,250.37,231.46,TRUE,A,500,2349.12,769,3750,567.4,21,701,3,0,1,1,4659.72,280.38,315.06,315.06,66,1,4,4,72,1,4,4
25/03/2024,TRUE,TRUE,81,44,2,5,7,28/06/2021,15.11,24/03/2024,137.51,137.51,TRUE,A,500,0.6,562,3650,201.18,27,506,4,0,1,1,7340.27,35.91,76.58,76.58,469,1,4,4,551,1,4,4
25/03/2024,TRUE,TRUE,45,44,3,12,18,09/01/2023,9.99,23/03/2024,55.67,55.67,TRUE,A,500,0.94,614,10750,38.24,42,563,6,1,1,1,3941.74,123.56,288.34,377.71,266,5,14,20,312,5,14,21
25/03/2024,TRUE,TRUE,84,43,2,3,6,02/07/2019,21.88,19/03/2024,14.67,14.67,TRUE,A,500,0,593,3150,163.89,27,565,2,1,0,1,12842.33,56,160.46,201.27,682,3,8,11,706,4,9,12
25/03/2024,TRUE,TRUE,54,43,4,7,9,16/11/2021,70.57,17/03/2024,06.04,06.04,TRUE,B,576,339.8,726,3050,152.31,1,576,4,0,1,1,3095.97,194.21,194.21,285.41,49,2,2,4,54,2,2,4
25/03/2024,TRUE,TRUE,81,43,1,3,5,25/11/2019,31.11,28/02/2024,212.37,212.37,TRUE,A,500,0.54,581,11050,0.15,11,593,9,2,0,1,8713.69,44.06,297.8,582.58,243,2,17,28,267,2,17,35
25/03/2024,TRUE,TRUE,84,43,7,18,28,12/10/2021,2.74,18/03/2024,06.04,3.98,TRUE,A,500,641.86,522,4200,1512.16,4,553,2,0,0,1,3669.83,0,18.96,28.34,159,0,2,3,170,0,2,3
25/03/2024,TRUE,TRUE,66,43,0,0,4,30/11/2020,18.36,10/12/2023,120.62,90.98,TRUE,A,500,0,753,5250,188.58,39,570,4,0,2,1,3623.94,0,0,06.03,140,0,0,1,140,0,0,1
25/03/2024,TRUE,TRUE,45,43,2,6,13,27/12/2021,89.34,16/03/2024,479.23,479.23,TRUE,A,500,6.61,910,25900,599.57,0,722,5,1,2,1,2619.42,201.75,281.76,297.88,88,4,7,8,91,5,8,9
25/03/2024,TRUE,TRUE,28.8,43,10,19,40,12/09/2023,30.57,21/03/2024,18.08,18.08,TRUE,E,102,0.01,593,6800,166.43,0,759,4,0,0,1,2787.72,28.61,115.26,121.49,178,3,11,12,190,3,11,12
25/03/2024,TRUE,TRUE,45,43,6,26,28,29/09/2021,2.79,24/03/2024,17.01,17.01,TRUE,A,500,191.07,800,48350,0.05,0,789,2,0,0,1,3065.99,0,0,0,92,0,0,0,122,0,0,0
25/03/2024,TRUE,TRUE,93,43,3,7,11,26/07/2021,38.37,02/03/2024,457.27,457.27,TRUE,A,500,0,582,27750,337.84,17,571,4,0,0,1,2434.95,490.47,524.66,524.66,77,3,4,4,83,3,4,4
25/03/2024,TRUE,TRUE,84,43,1,1,2,9/11/2020,10.63,12/03/2024,06.07,3.11,TRUE,E,601,140.39,621,3350,593.2,5,616,9,4,3,1,11171.38,628.16,1012.96,1728.3,305,11,22,32,331,11,22,32
25/03/2024,TRUE,TRUE,84,43,1,4,7,07/09/2021,11.8,12/03/2024,20.22,,FALSE,A,500,724.16,466,1200,88.18,8,502,4,0,2,1,2331.93,15.23,21.24,91.77,64,2,3,5,64,2,3,5
25/03/2024,TRUE,TRUE,93,43,0,0,1,11/07/2021,6.71,23/10/2023,199.5,,FALSE,A,500,0,573,10500,280.58,0,515,5,1,0,1,3497.36,0,0,0,34,0,0,0,45,0,0,0
25/03/2024,TRUE,TRUE,84,43,4,6,8,27/01/2021,41.12,07/03/2024,1.83,1.83,TRUE,A,500,0,446,5550,0.17,8,499,4,1,0,1,2982.62,0,0,0,60,0,0,0,64,0,0,0
25/03/2024,TRUE,TRUE,66,42,4,10,15,24/04/2022,0.87,21/03/2024,20.12,20.12,TRUE,E,97,2018.35,915,4200,20.04,0,639,5,0,3,1,2059.45,0,0,0,50,0,0,0,53,0,0,0
25/03/2024,TRUE,TRUE,99,42,3,4,5,25/06/2021,03.06,24/03/2024,10.09,10.09,TRUE,A,500,0,699,1450,126.26,0,308,2,0,1,1,4114.42,537.79,537.79,537.79,64,5,5,5,69,6,6,6
25/03/2024,TRUE,TRUE,54,42,2,3,9,29/11/2020,34.71,24/03/2024,385.22,385.22,TRUE,A,500,79.6,751,4950,86.86,13,577,4,2,0,1,2914.65,33.15,44.38,313.18,97,2,3,9,120,2,3,9
